SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-N Voltage Profile"
ChartCaption, "L-N Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.l1", "substation", "johnson_dr_parking_entarnce", 0, 6,  0, 50, 7.1995579, 0, 0, 0.98652775, 0.1109472, 0.98505251, 0, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l1", "substation", "johnson_dr_parking_entarnce", 192, 6,  0, 50, 7.1995579, 0, 0, 0.98652775, 0.1109472, 0.98505251, 255, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l1", "substation", "johnson_dr_parking_entarnce", 384, 6,  0, 50, 7.1995579, 0, 0, 0.98652775, 0.1109472, 0.98505251, 16711680, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l3", "johnson_dr_parking_entarnce", "2000_w_university_ave", 576, 6,  0, 48, 7.1995579, 0.1109472, 0.1109472, 0.98505251, 0.1743456, 0.98421077, 0, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l3", "johnson_dr_parking_entarnce", "2000_w_university_ave", 768, 6,  0, 48, 7.1995579, 0.1109472, 0.1109472, 0.98505251, 0.1743456, 0.98421077, 255, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l3", "johnson_dr_parking_entarnce", "2000_w_university_ave", 960, 6,  0, 48, 7.1995579, 0.1109472, 0.1109472, 0.98505251, 0.1743456, 0.98421077, 16711680, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l6", "2000_w_university_ave", "schmidt_wilson_hall_1", 1152, 6,  0, 47, 7.1995579, 0.1743456, 0.1743456, 0.98421077, 0.2642616, 0.98305954, 0, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l6", "2000_w_university_ave", "schmidt_wilson_hall_1", 1344, 6,  0, 47, 7.1995579, 0.1743456, 0.1743456, 0.98421077, 0.2642616, 0.98305954, 255, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l6", "2000_w_university_ave", "schmidt_wilson_hall_1", 1536, 6,  0, 47, 7.1995579, 0.1743456, 0.1743456, 0.98421077, 0.2642616, 0.98305954, 16711680, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l8", "schmidt_wilson_hall_1", "johnson_complex", 1728, 6,  0, 46, 7.1995579, 0.2642616, 0.2642616, 0.98305954, 0.3776472, 0.98166853, 0, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l8", "schmidt_wilson_hall_1", "johnson_complex", 1920, 6,  0, 46, 7.1995579, 0.2642616, 0.2642616, 0.98305954, 0.3776472, 0.98166853, 255, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l8", "schmidt_wilson_hall_1", "johnson_complex", 2112, 6,  0, 46, 7.1995579, 0.2642616, 0.2642616, 0.98305954, 0.3776472, 0.98166853, 16711680, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l9", "johnson_complex", "johnson__mckenley_avn_1", 2304, 6,  0, 45, 7.1995579, 0.3776472, 0.3776472, 0.98166853, 0.4901184, 0.97881363, 0, 2, 0, 0, 0, 0, 24, 1
Line, "Line.l9", "johnson_complex", "johnson__mckenley_avn_1", 2496, 6,  0, 45, 7.1995579, 0.3776472, 0.3776472, 0.98166853, 0.4901184, 0.97881363, 255, 2, 0, 0, 0, 0, 24, 1
